Input name,State of optimization,time for just solving,time overall,was successful?,max distance,total_time_per_layer,neuron_refinement_time_per_layer,data_sampling_time_per_layer,icnn_training_time_per_layer_total,icnn_training_time_per_layer_per_icnn,icnn_verification_time_per_layer_total,icnn_verification_time_per_layer_per_icnn,settings:,"group_size: 20, sample_count: 3000, crown_method: alpha-crown, tighten_bounds: True, time_out: 3600, time_per_neuron_refinement: 10, time_per_icnn_refinement: 50, allow_heuristic_timeout_estimate: True, epochs: 200"
prop_000_0.015.vnnlib,wrong classification
prop_001_0.015.vnnlib,finished,3.6141180992126465,1038.5787200927734,True,-2.701781986773442,"[16.53, 31.33, 43.08, 73.21, 119.57, 142.23, 217.01, 364.11]","[6.43, 12.35, 20.56, 36.65, 68.71, 126.92, 279.44, 23.34]","[0.03, 6.28, 7.0, 10.35, 11.45, 9.28, 16.76, 14.44]","[15.15, 15.3, 13.8, 17.46, 20.92, 13.77, 22.47, 19.67]","[[5.52, 5.55, 4.07], [5.39, 5.49, 4.43], [5.38, 5.52, 2.9], [1.81, 5.62, 6.52, 3.51], [5.68, 6.07, 5.67, 3.5], [1.95, 5.5, 6.32], [1.95, 5.54, 5.54, 5.41, 4.02], [7.12, 5.6, 4.12, 2.82]]","[1.14, 3.08, 9.66, 24.58, 50.26, 50.24, 50.53, 50.26]","[[1.05, 0.74, 0.13], [2.96, 2.52, 0.73], [3.96, 9.56, 7.32], [24.47, 14.14, 10.65, 0.45], [50.14, 50.12, 42.89, 0.51], [50.12, 50.12, 20.66], [50.16, 50.16, 50.17, 44.59, 5.76], [50.12, 45.99, 50.14, 20.81]]"
prop_002_0.015.vnnlib,time_out of DHOV,-,2172.773806333542,False,-,"[35.54, 120.68, 228.29, 326.2, 599.48, 857.37]","[14.08, 35.35, 131.01, 401.07, 656.98]","[0.05, 13.91, 23.82, 26.25, 29.23, 31.12]","[31.84, 29.78, 17.92, 17.76, 17.97, 18.04]","[[5.6, 5.43, 5.55, 5.49, 5.44, 4.34], [3.05, 4.26, 5.35, 1.94, 4.25, 5.47, 5.46], [1.83, 1.68, 1.8, 1.8, 1.8, 1.81, 1.8, 1.8, 1.8, 1.8], [1.8, 1.91, 1.79, 1.78, 1.79, 1.79, 1.66, 1.67, 1.79, 1.79], [1.82, 1.67, 1.79, 1.93, 1.8, 1.8, 1.79, 1.79, 1.79, 1.8], [2.05, 1.8, 1.67, 1.92, 1.83, 2.0, 1.79, 1.65, 1.66, 1.66]]","[3.26, 62.45, 150.55, 150.54, 150.56, 150.57]","[[2.71, 2.06, 1.67, 2.37, 1.43, 0.27], [26.21, 11.9, 13.76, 36.67, 50.38, 11.79, 8.49], [50.14, 50.16, 50.14, 50.12, 50.17, 50.11, 50.12, 50.12, 50.13, 50.14], [50.14, 50.14, 50.14, 50.14, 50.15, 50.14, 50.11, 50.13, 50.12, 50.1], [50.15, 50.15, 50.16, 50.14, 50.12, 50.14, 50.12, 50.13, 50.12, 50.1], [50.16, 50.15, 50.15, 50.16, 50.13, 50.13, 50.13, 50.13, 50.12, 50.11]]"
prop_003_0.015.vnnlib,finished,37.89692234992981,3658.877135515213,False,7292.298669146444,"[24.0, 68.27, 193.74, 267.87, 460.24, 793.46, 870.11, 919.27]","[10.51, 20.37, 71.77, 261.84, 592.84, 667.5, 714.99, 18.64]","[0.04, 12.07, 23.52, 26.16, 29.04, 30.92, 33.27, 35.86]","[21.35, 33.4, 25.43, 18.77, 18.17, 18.49, 18.09, 17.13]","[[5.43, 5.49, 5.44, 5.0], [5.64, 5.38, 5.37, 7.45, 5.42, 4.13], [1.86, 1.69, 1.94, 2.08, 1.93, 1.95, 1.67, 5.89, 1.79, 4.62], [1.8, 1.81, 1.92, 1.69, 1.65, 1.8, 1.81, 2.54, 1.9, 1.82], [1.84, 1.85, 1.67, 1.81, 1.94, 1.7, 1.84, 1.86, 1.84, 1.82], [1.98, 1.93, 1.81, 1.84, 1.94, 1.78, 1.8, 1.8, 1.8, 1.8], [1.83, 1.69, 1.82, 1.8, 1.81, 1.8, 1.92, 1.67, 1.79, 1.95], [1.7, 1.66, 1.66, 1.78, 1.8, 1.78, 1.67, 1.65, 1.78, 1.65]]","[2.32, 11.91, 123.8, 150.53, 150.55, 150.56, 150.6, 150.65]","[[2.21, 1.19, 1.89, 0.71], [6.56, 4.2, 3.3, 11.79, 4.53, 2.55], [50.14, 50.13, 50.14, 50.12, 50.12, 50.1, 50.13, 50.11, 23.39, 2.89], [50.13, 50.13, 50.14, 50.13, 50.13, 50.12, 50.11, 50.12, 50.12, 50.1], [50.14, 50.15, 50.15, 50.14, 50.12, 50.14, 50.12, 50.12, 50.12, 50.11], [50.15, 50.14, 50.14, 50.16, 50.14, 50.13, 50.12, 50.12, 50.11, 50.12], [50.17, 50.18, 50.18, 50.18, 50.14, 50.13, 50.15, 50.14, 50.12, 50.11], [50.18, 50.18, 50.18, 50.18, 50.17, 50.14, 50.16, 50.13, 50.13, 50.14]]"
prop_004_0.015.vnnlib,time_out of DHOV,-,3608.9808168411255,False,-,"[22.88, 92.41, 217.62, 272.09, 463.37, 753.66, 852.69, 929.05]","[7.26, 21.01, 76.32, 265.12, 553.27, 649.46, 723.12]","[0.04, 17.74, 24.11, 26.42, 28.61, 30.98, 33.56, 35.91]","[20.34, 45.24, 21.3, 18.16, 18.41, 18.13, 18.39, 18.72]","[[5.41, 5.39, 5.56, 3.97], [5.46, 5.39, 5.52, 5.38, 5.61, 5.36, 7.61, 4.91], [5.57, 1.81, 1.8, 1.68, 1.68, 1.67, 1.8, 1.8, 1.82, 1.66], [1.95, 1.82, 1.69, 1.8, 1.81, 1.87, 1.79, 1.76, 1.79, 1.86], [1.83, 1.91, 1.82, 1.81, 1.78, 1.78, 1.87, 1.78, 1.91, 1.92], [1.89, 1.76, 1.92, 1.69, 1.8, 1.8, 2.03, 1.67, 1.67, 1.9], [1.74, 1.66, 2.04, 1.91, 1.97, 1.79, 1.8, 1.66, 1.8, 2.01], [1.76, 1.89, 1.93, 1.91, 1.91, 1.8, 1.91, 1.88, 1.73, 2.0]]","[2.23, 21.67, 150.56, 150.55, 150.57, 150.62, 150.62, 150.64]","[[2.02, 1.86, 2.05, 0.07], [10.3, 9.46, 14.49, 4.1, 12.58, 8.77, 11.23, 2.36], [50.15, 50.14, 50.14, 50.15, 50.13, 50.12, 50.22, 50.12, 50.12, 50.13], [50.13, 50.15, 50.15, 50.12, 50.13, 50.11, 50.11, 50.12, 50.12, 50.11], [50.15, 50.13, 50.15, 50.13, 50.13, 50.13, 50.11, 50.11, 50.12, 50.1], [50.15, 50.16, 50.16, 50.16, 50.13, 50.13, 50.12, 50.12, 50.12, 50.11], [50.16, 50.17, 50.17, 50.18, 50.15, 50.16, 50.13, 50.14, 50.13, 50.11], [50.17, 50.19, 50.17, 50.18, 50.14, 50.15, 50.14, 50.15, 50.11, 50.12]]"
