Input name,State of optimization,time for just solving,time overall,was successful?,max distance,"crown_method: alpha-crown, tighten_bounds: True, time_out: 3600, time_per_neuron_refinement: 1, allow_heuristic_timeout_estimate: True"
prop_000_0.015.vnnlib,wrong classification
prop_001_0.015.vnnlib,finished,2.6667745113372803,68.50046610832214,False,17.748612914547294
prop_002_0.015.vnnlib,finished,26.4042866230011,176.8056035041809,False,19836.81470072318
prop_003_0.015.vnnlib,finished,9.222541809082031,146.10965967178345,False,7621.5000697393625
prop_004_0.015.vnnlib,finished,1.0701422691345215,136.2139172554016,False,3876.596501467838
prop_005_0.015.vnnlib,finished,0.8733310699462891,113.58574771881104,False,758.8353684715282
prop_006_0.015.vnnlib,finished,1.1321227550506592,138.51085805892944,False,3032.3943461174485
prop_007_0.015.vnnlib,lirpa classified
prop_008_0.015.vnnlib,finished,4.9045491218566895,157.060161113739,False,18506.97366596893
prop_009_0.015.vnnlib,finished,5.373404026031494,127.35795068740845,False,3748.220616044748
prop_010_0.015.vnnlib,finished,0.7555136680603027,105.70790266990662,False,356.8014794283848
prop_011_0.015.vnnlib,finished,1.3564159870147705,143.1589376926422,False,4282.20859928721
prop_012_0.015.vnnlib,finished,0.9561014175415039,68.59565043449402,False,7.374924064205541
prop_013_0.015.vnnlib,finished,0.9471120834350586,115.01325130462646,False,853.1353529963533
prop_014_0.015.vnnlib,finished,1.3762638568878174,147.11489081382751,False,5888.552422167119
prop_015_0.015.vnnlib,finished,0.7799019813537598,102.47525262832642,False,281.77375926563604
prop_016_0.015.vnnlib,finished,1.001183271408081,130.9833643436432,False,2253.084171887924
prop_017_0.015.vnnlib,finished,0.9616425037384033,129.43873476982117,False,2497.008442638865
prop_018_0.015.vnnlib,finished,10.374335527420044,162.50605988502502,False,24721.751103384842
prop_019_0.015.vnnlib,finished,1.2842025756835938,142.0339093208313,False,5149.509713294427
prop_020_0.015.vnnlib,finished,0.9785037040710449,118.7796401977539,False,1114.1595767125777
prop_021_0.015.vnnlib,finished,0.8640022277832031,92.9446485042572,False,209.9227915855946
prop_022_0.015.vnnlib,finished,1.2021863460540771,140.0005383491516,False,4345.785478626247
prop_023_0.015.vnnlib,finished,1.260352373123169,136.99926257133484,False,2880.3549308244774
prop_024_0.015.vnnlib,wrong classification
prop_025_0.015.vnnlib,finished,0.6327471733093262,76.54041028022766,False,52.90985017901936
prop_026_0.015.vnnlib,finished,3.8459255695343018,145.70463585853577,False,8340.554250234922
prop_027_0.015.vnnlib,lirpa classified
prop_028_0.015.vnnlib,finished,4.612963438034058,97.02471113204956,False,449.94181895207373
prop_029_0.015.vnnlib,wrong classification
prop_030_0.015.vnnlib,finished,1.2186884880065918,138.11358499526978,False,4219.636791690579
prop_031_0.015.vnnlib,finished,0.9493849277496338,126.76349663734436,False,1602.3643584295069
prop_032_0.015.vnnlib,finished,9.558760166168213,154.40831017494202,False,17351.02078150746
prop_033_0.015.vnnlib,finished,1.0801174640655518,132.95065927505493,False,2484.1097194462304
prop_034_0.015.vnnlib,finished,3.550751209259033,106.85294079780579,False,801.7325218867082
prop_035_0.015.vnnlib,finished,7.833518743515015,157.46230721473694,False,13639.737368791153
prop_036_0.015.vnnlib,finished,5.819451808929443,132.96833848953247,False,5564.789369600565
prop_037_0.015.vnnlib,lirpa classified
prop_038_0.015.vnnlib,finished,9.990311622619629,141.66925048828125,False,3717.8219629232767
prop_039_0.015.vnnlib,finished,1.0853652954101562,134.7842197418213,False,2611.4958509115963
prop_040_0.015.vnnlib,finished,7.39063572883606,148.0072340965271,False,10299.01258190416
prop_041_0.015.vnnlib,finished,0.8907291889190674,115.0102756023407,False,771.9150239046612
prop_042_0.015.vnnlib,finished,1.2470297813415527,154.36397552490234,False,6562.300302043418
prop_043_0.015.vnnlib,finished,1.201314926147461,140.72420072555542,False,4713.755761461124
prop_044_0.015.vnnlib,finished,34.25767707824707,173.02553057670593,False,8946.065287137988
prop_045_0.015.vnnlib,finished,0.9116735458374023,113.86768579483032,False,937.5484542541193
prop_046_0.015.vnnlib,finished,4.856659173965454,141.87909126281738,False,10568.004019888933
prop_047_0.015.vnnlib,finished,0.9853172302246094,127.07657361030579,False,1882.9004938535654
prop_048_0.015.vnnlib,wrong classification
prop_049_0.015.vnnlib,finished,2.0226778984069824,82.6190230846405,False,40.06615680978195
