Input name,State of optimization,time for just solving,time overall,was successful?,max distance,"crown_method: alpha-crown, tighten_bounds: False, time_out: 3600, time_per_neuron_refinement: 1, allow_heuristic_timeout_estimate: True"
prop_000_0.015.vnnlib,wrong classification
prop_001_0.015.vnnlib,finished,0.6417498588562012,3.153547763824463,False,11.455210690930143
prop_002_0.015.vnnlib,finished,5.371772050857544,8.407001972198486,False,13488.741533111519
prop_003_0.015.vnnlib,finished,7.894065856933594,10.835521221160889,False,7625.45179802435
prop_004_0.015.vnnlib,finished,1.198836088180542,4.156785726547241,False,3878.710825149627
prop_005_0.015.vnnlib,finished,5.708548069000244,8.552651405334473,False,1270.6791058376
prop_006_0.015.vnnlib,finished,3.6546390056610107,6.609885931015015,False,5583.486348554869
prop_007_0.015.vnnlib,lirpa classified
prop_008_0.015.vnnlib,finished,5.831700086593628,8.837683200836182,False,21727.218772686316
prop_009_0.015.vnnlib,finished,1.125725507736206,4.005410671234131,False,1221.0775533381989
prop_010_0.015.vnnlib,finished,0.8595230579376221,3.6453683376312256,False,357.56338196962594
prop_011_0.015.vnnlib,finished,1.3204808235168457,4.291962385177612,False,4284.498822710163
prop_012_0.015.vnnlib,finished,0.9324398040771484,3.319930076599121,False,8.78005246163034
prop_013_0.015.vnnlib,finished,0.9728374481201172,3.834230422973633,False,853.5179906756154
prop_014_0.015.vnnlib,finished,6.723749160766602,9.748157739639282,False,14396.467247830786
prop_015_0.015.vnnlib,finished,1.035332441329956,3.796802282333374,False,282.83432639487404
prop_016_0.015.vnnlib,finished,0.8408315181732178,3.7870442867279053,False,2253.5971100338807
prop_017_0.015.vnnlib,finished,3.2038068771362305,6.157909870147705,False,4089.348807314834
prop_018_0.015.vnnlib,finished,9.981405019760132,13.01438593864441,False,24727.97167225528
prop_019_0.015.vnnlib,finished,1.190413475036621,4.2786688804626465,False,5152.304027462602
prop_020_0.015.vnnlib,finished,1.0911884307861328,4.021165370941162,False,1114.7009863200349
prop_021_0.015.vnnlib,finished,0.9495625495910645,3.7428767681121826,False,212.10649857899867
prop_022_0.015.vnnlib,finished,1.2478792667388916,4.333173751831055,False,4348.16571719852
prop_023_0.015.vnnlib,finished,4.730363607406616,7.752846717834473,False,6631.773374306768
prop_024_0.015.vnnlib,wrong classification
prop_025_0.015.vnnlib,finished,0.8025166988372803,3.4819798469543457,False,54.729405805761175
prop_026_0.015.vnnlib,finished,1.4114618301391602,4.501274108886719,False,4537.927149209137
prop_027_0.015.vnnlib,lirpa classified
prop_028_0.015.vnnlib,finished,0.7307479381561279,3.5024874210357666,False,173.34784855713414
prop_029_0.015.vnnlib,wrong classification
prop_030_0.015.vnnlib,finished,1.195807695388794,4.424062490463257,False,4221.932018530244
prop_031_0.015.vnnlib,finished,4.884676694869995,7.884527921676636,False,5012.430426837268
prop_032_0.015.vnnlib,finished,11.950459241867065,15.050895929336548,False,17354.169958989063
prop_033_0.015.vnnlib,finished,1.0600178241729736,4.144400119781494,False,2485.465612457488
prop_034_0.015.vnnlib,finished,0.8078498840332031,3.709336519241333,False,431.41571218187426
prop_035_0.015.vnnlib,finished,8.17128300666809,11.3337082862854,False,21095.389532016565
prop_036_0.015.vnnlib,finished,1.0193872451782227,4.0283732414245605,False,1812.2568187414217
prop_037_0.015.vnnlib,lirpa classified
prop_038_0.015.vnnlib,finished,1.0776164531707764,4.131225824356079,False,2428.4989401190282
prop_039_0.015.vnnlib,finished,1.153501033782959,4.231362342834473,False,2612.128153717464
prop_040_0.015.vnnlib,finished,1.3161404132843018,4.631775617599487,False,4528.607293191508
prop_041_0.015.vnnlib,finished,0.9519970417022705,3.9733245372772217,False,772.5220441685067
prop_042_0.015.vnnlib,finished,1.481569766998291,4.643616437911987,False,6565.6987083753775
prop_043_0.015.vnnlib,finished,1.126465082168579,4.269967317581177,False,4716.340044729931
prop_044_0.015.vnnlib,finished,1.2943992614746094,4.461285591125488,False,3486.442059022482
prop_045_0.015.vnnlib,finished,1.0895235538482666,4.095900774002075,False,938.3522128763445
prop_046_0.015.vnnlib,finished,5.19794774055481,8.31822156906128,False,10570.518323445842
prop_047_0.015.vnnlib,finished,7.5368492603302,10.609114646911621,False,5515.159911626102
prop_048_0.015.vnnlib,wrong classification
prop_049_0.015.vnnlib,finished,0.8406283855438232,3.567249298095703,False,41.38068796474324
