Input name,State of optimization,time for just solving,time overall,was successful?,max distance
prop_000_0.015.vnnlib,wrong classification
prop_001_0.015.vnnlib,finished,2.142885446548462,97.53318881988525,False,53.836733176606096
prop_002_0.015.vnnlib,finished,59.09557032585144,195.19171977043152,False,23294.046150550395
prop_003_0.015.vnnlib,finished,13.790000438690186,144.38329219818115,False,11144.627795367333
prop_004_0.015.vnnlib,finished,44.63143253326416,179.26260447502136,False,14098.611346239282
prop_005_0.015.vnnlib,finished,7.23087215423584,129.3314173221588,False,2358.5252736632106
prop_006_0.015.vnnlib,finished,11.154986381530762,144.81237387657166,False,10702.614181102288
prop_007_0.015.vnnlib,finished,2.424954891204834,89.72305393218994,False,12.83750161074159
prop_008_0.015.vnnlib,finished,42.98425912857056,178.19854831695557,False,25979.930695631825
prop_009_0.015.vnnlib,finished,8.971263885498047,131.2797336578369,False,4741.609567530779
prop_010_0.015.vnnlib,finished,29.84269070625305,146.39681601524353,False,1274.5708419011173
prop_011_0.015.vnnlib,finished,9.340667247772217,141.98000025749207,False,15299.056223214966
prop_012_0.015.vnnlib,finished,1.736666202545166,81.24479866027832,False,36.70539499638524
prop_013_0.015.vnnlib,finished,5.764705181121826,132.21263146400452,False,3358.1241857327504
prop_014_0.015.vnnlib,finished,10.100309610366821,146.90490698814392,False,20490.126124036393
prop_015_0.015.vnnlib,finished,13.642868518829346,128.3943920135498,False,1386.879693551467
prop_016_0.015.vnnlib,finished,47.38649249076843,179.65694737434387,False,7021.147296460029
prop_017_0.015.vnnlib,finished,6.415032625198364,132.03025436401367,False,10539.576229991722
prop_018_0.015.vnnlib,finished,17.73835587501526,160.9386429786682,False,29749.068811174595
prop_019_0.015.vnnlib,finished,5.983366966247559,146.11695837974548,False,18978.53701147549
prop_020_0.015.vnnlib,finished,8.606351137161255,139.57134556770325,False,4053.7514378691676
prop_021_0.015.vnnlib,finished,5.692009449005127,117.45623564720154,False,709.5610549884441
prop_022_0.015.vnnlib,finished,8.913358449935913,146.0099151134491,False,16202.083533763825
prop_023_0.015.vnnlib,finished,11.839016437530518,145.42171907424927,False,10169.045763316144
prop_024_0.015.vnnlib,wrong classification
prop_025_0.015.vnnlib,finished,6.767469882965088,114.52478694915771,False,224.43299764678315
prop_026_0.015.vnnlib,finished,25.947795629501343,163.59375929832458,False,16841.075663732805
prop_027_0.015.vnnlib,lirpa classified
prop_028_0.015.vnnlib,finished,6.503540754318237,120.11645197868347,False,584.0646338777238
prop_029_0.015.vnnlib,wrong classification
prop_030_0.015.vnnlib,finished,43.307838916778564,177.10645294189453,False,12809.041076190711
prop_031_0.015.vnnlib,finished,10.308120965957642,138.39358377456665,False,6132.526438345277
prop_032_0.015.vnnlib,finished,12.198122024536133,149.09466981887817,False,20526.875456916358
prop_033_0.015.vnnlib,finished,8.40531039237976,149.28329420089722,False,9199.787516523902
prop_034_0.015.vnnlib,finished,9.385521650314331,134.7207305431366,False,1313.9062018360303
prop_035_0.015.vnnlib,finished,22.574231386184692,162.12959551811218,False,25411.97569887515
prop_036_0.015.vnnlib,finished,7.338814973831177,140.4313566684723,False,6709.646126221444
prop_037_0.015.vnnlib,finished,2.4369587898254395,77.57184386253357,False,11.977818250389733
prop_038_0.015.vnnlib,finished,7.271499395370483,146.3526496887207,False,9395.969741320618
prop_039_0.015.vnnlib,finished,11.22982907295227,148.61564993858337,False,9942.177506994305
prop_040_0.015.vnnlib,finished,19.707025289535522,155.75081849098206,False,15918.430927590756
prop_041_0.015.vnnlib,finished,7.943588495254517,133.91196393966675,False,3071.2042200817236
prop_042_0.015.vnnlib,finished,10.136418581008911,154.18882298469543,False,24234.733818961613
prop_043_0.015.vnnlib,finished,39.82756233215332,178.66167068481445,False,18643.92839663199
prop_044_0.015.vnnlib,finished,10.522079467773438,146.06978368759155,False,10611.160949314637
prop_045_0.015.vnnlib,finished,8.159003496170044,133.18889021873474,False,4019.9426188989028
prop_046_0.015.vnnlib,finished,5.363783359527588,141.72787141799927,False,13027.305303720515
prop_047_0.015.vnnlib,finished,14.727858781814575,141.2974874973297,False,7156.6712881138465
prop_048_0.015.vnnlib,wrong classification
prop_049_0.015.vnnlib,finished,5.1765711307525635,114.9241931438446,False,183.61417527546251
