Input name,State of optimization,time for just solving,time overall,was successful?,max distance
prop_000_0.015.vnnlib,wrong classification
prop_001_0.015.vnnlib,finished,2.1178483963012695,532.1817088127136,False,17.603111268371492
prop_002_0.015.vnnlib,finished,17.07655143737793,2692.6241579055786,False,17555.309582766986
prop_003_0.015.vnnlib,finished,10.374523878097534,2285.512543439865,False,7816.841972480489
prop_004_0.015.vnnlib,finished,18.021013736724854,2312.3937661647797,False,10803.333191855556
prop_005_0.015.vnnlib,finished,7.681481122970581,1630.8177230358124,False,1742.2253412923346
prop_006_0.015.vnnlib,finished,10.932677507400513,2331.6183454990387,False,7726.412228060557
prop_007_0.015.vnnlib,finished,1.0588231086730957,322.3490710258484,True,-3.7556842617424717
prop_008_0.015.vnnlib,finished,12.806893348693848,2655.9015567302704,False,19289.52449960332
prop_009_0.015.vnnlib,finished,16.64478039741516,1806.931494474411,False,3290.9895645122288
prop_010_0.015.vnnlib,finished,15.45111083984375,1365.6985638141632,False,792.1241903961094
prop_011_0.015.vnnlib,finished,8.912969827651978,2525.463125705719,False,11224.326114184461
prop_012_0.015.vnnlib,finished,1.795417070388794,497.6394863128662,False,6.501764956487558
prop_013_0.015.vnnlib,finished,9.934285402297974,1697.4576630592346,False,2340.0879168253164
prop_014_0.015.vnnlib,finished,16.320798635482788,2572.102884531021,False,15091.887696793443
prop_015_0.015.vnnlib,finished,3.303518056869507,1173.121675491333,False,755.3920768314977
prop_016_0.015.vnnlib,finished,18.692620515823364,2169.340241909027,False,5245.749812207904
prop_017_0.015.vnnlib,finished,8.2551109790802,1836.2625060081482,False,6728.0537109375
prop_018_0.015.vnnlib,finished,20.319281578063965,2576.564765691757,False,22073.208873802334
prop_019_0.015.vnnlib,finished,26.124147415161133,2405.878890991211,False,14208.350996081264
prop_020_0.015.vnnlib,finished,18.308974504470825,1869.4384455680847,False,3051.814898729275
prop_021_0.015.vnnlib,finished,2.7943387031555176,1071.2346334457397,False,441.2021785511934
prop_022_0.015.vnnlib,finished,14.700259685516357,2369.7792732715607,False,12075.143519959849
prop_023_0.015.vnnlib,finished,13.219449043273926,2248.520413160324,False,7330.243679604443
prop_024_0.015.vnnlib,wrong classification
prop_025_0.015.vnnlib,finished,3.3852689266204834,673.5580370426178,False,117.32343436283763
prop_026_0.015.vnnlib,finished,7.4632227420806885,2442.4071979522705,False,12337.167655881698
prop_027_0.015.vnnlib,lirpa classified
prop_028_0.015.vnnlib,finished,6.818224906921387,1094.1126732826233,False,387.4520499125843
prop_029_0.015.vnnlib,wrong classification
prop_030_0.015.vnnlib,finished,73.66251969337463,2451.471926689148,False,9707.605298110378
prop_031_0.015.vnnlib,finished,5.831465482711792,1909.2017664909363,False,4385.5390625
prop_032_0.015.vnnlib,finished,39.68666911125183,2577.7071232795715,False,15522.135482123638
prop_033_0.015.vnnlib,finished,39.40675377845764,2192.8090014457703,False,6895.265606434224
prop_034_0.015.vnnlib,finished,2.8441097736358643,1409.213793039322,False,897.3268425406685
prop_035_0.015.vnnlib,finished,81.01628398895264,2634.8516709804535,False,18770.31481067956
prop_036_0.015.vnnlib,finished,21.978246927261353,1957.0147449970245,False,4895.707224830286
prop_037_0.015.vnnlib,finished,1.830796241760254,342.88833808898926,True,-0.7334771308437906
prop_038_0.015.vnnlib,finished,4.2636284828186035,2084.5658996105194,False,6754.490234375002
